property_id,area,property_type,condition,finishing_type,furnished,view_type,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,year_built,parking_spaces,has_pool,has_gym,has_security,has_elevator,has_balcony,is_compound,garden_sqm,floor_to_ceiling_height_m,distance_to_center_km,distance_to_metro_km,service_charge_annual_egp,sqm_market_rate_egp,condition_multiplier,finishing_multiplier,price_egp,base_value_egp
EG-013839,Badr City,Studio,New,Semi Finished,Partially Furnished,Street,147,3,2,7,14,2011,2,0,1,0,0,0,0,0,2.9,10.7,1.3,49600,8694,1.18,1.0,1611000,1508000
EG-013840,Shubra,Townhouse,Excellent,Fully Finished,Unfurnished,Garden,314,6,5,19,9,2016,0,0,0,0,1,1,1,127,2.9,8.1,2.6,172700,25500,1.08,1.22,10824000,10550000
EG-013841,Hurghada,Apartment,Good,Fully Finished,Unfurnished,City,193,2,1,24,0,2025,1,0,1,0,1,1,1,0,2.8,6.4,2.2,134500,26500,1.0,1.22,6610000,6240000
EG-013842,New Cairo - 6th Settlement,Apartment,Excellent,Semi Finished,Unfurnished,Pool,159,3,2,20,11,2014,1,0,1,0,1,1,1,0,3.0,35.5,5.4,92600,55000,1.08,1.0,9684000,9445000
EG-013843,Hurghada,Apartment,New,Fully Finished,Unfurnished,Sea/Lake,194,3,2,15,20,2005,2,0,0,1,1,1,0,0,2.6,38.2,2.2,135500,26500,1.18,1.22,7473000,7401000
EG-013844,Mohandessin,Studio,Fair,Semi Finished,Unfurnished,Sea/Lake,158,4,2,8,5,2020,1,0,1,1,0,1,1,0,3.1,5.7,9.5,94400,21160,0.87,1.0,3404000,2909000
EG-013845,Sharm El-Sheikh,Apartment,Excellent,Fully Finished,Unfurnished,Garden,131,4,3,11,9,2016,0,0,1,1,1,0,0,0,2.7,0.6,0.3,35600,30000,1.08,1.22,5282000,5178000
EG-013846,New Cairo - 6th Settlement,Apartment,Excellent,Core & Shell,Unfurnished,Sea/Lake,97,3,2,10,1,2024,1,0,0,1,1,1,1,0,3.1,54.6,5.4,56200,55000,1.08,0.78,4803000,4494000
EG-013847,New Cairo - 6th Settlement,Villa,Excellent,Fully Finished,Partially Furnished,Pool,139,3,2,22,0,2025,1,0,1,0,1,1,0,20,3.1,7.6,6.1,69100,88000,1.08,1.22,16421000,16117000
EG-013848,Maadi,Apartment,New,Core & Shell,Unfurnished,Sea/Lake,189,4,3,14,0,2025,1,0,0,0,0,0,0,0,3.3,0.9,0.9,38200,26950,1.18,0.78,5010000,4688000
EG-013849,Dokki,Duplex,New,Core & Shell,Furnished,Pool,49,2,2,5,0,2025,2,1,0,0,0,1,1,57,2.9,0.9,5.6,10200,30359,1.18,0.78,2271000,1369000
EG-013850,Luxor,Apartment,Excellent,Semi Finished,Unfurnished,Street,149,4,3,3,4,2021,1,0,0,0,1,1,1,0,3.0,2.8,6.7,50200,8500,1.08,1.0,1640000,1368000
EG-013851,Dokki,Apartment,New,Core & Shell,Unfurnished,Street,69,1,1,17,0,2025,1,0,0,1,1,0,0,0,3.2,4.8,1.4,35300,22000,1.18,0.78,1558000,1397000
EG-013852,Mohandessin,Apartment,Fair,Semi Finished,Partially Furnished,Street,61,1,1,14,25,2000,1,0,0,1,1,0,0,0,3.1,9.7,1.6,32600,23000,0.87,1.0,1115000,1221000
EG-013853,Shubra,Apartment,Good,Semi Finished,Unfurnished,City,125,4,3,5,0,2025,1,0,0,0,0,0,0,0,3.0,8.7,0.7,72400,16000,1.0,1.0,2083000,2000000
EG-013854,New Cairo - 6th Settlement,Studio,New,Core & Shell,Unfurnished,Garden,204,5,3,6,13,2012,1,0,0,1,1,0,0,0,2.9,19.0,12.2,139800,50600,1.18,0.78,9496000,9501000
EG-013855,Sheikh Zayed,Apartment,Excellent,Core & Shell,Unfurnished,Garden,62,2,1,0,18,2007,1,0,0,0,0,1,1,0,3.0,1.4,0.9,21200,49800,1.08,0.78,2756000,2601000
EG-013856,New Mansoura,Apartment,New,Fully Finished,Unfurnished,Garden,58,1,1,6,0,2025,1,0,0,1,1,0,0,0,2.8,8.4,2.8,33400,14000,1.18,1.22,1347000,1169000
EG-013857,Sharm El-Sheikh,Studio,New,Fully Finished,Unfurnished,Pool,174,4,3,4,28,1997,1,0,1,1,0,1,0,0,3.1,31.9,0.5,107400,27600,1.18,1.22,6799000,6914000
EG-013858,Zamalek,Apartment,Good,Semi Finished,Furnished,Garden,205,5,3,5,1,2024,2,0,0,1,1,1,0,0,3.2,18.5,4.8,70100,50000,1.0,1.0,10566000,10250000
EG-013859,Badr City,Studio,New,Core & Shell,Unfurnished,Garden,108,2,1,19,1,2024,0,0,0,1,1,1,0,0,3.3,22.1,3.3,53600,8694,1.18,0.78,912000,864000
EG-013860,6th of October City,Duplex,Good,Fully Finished,Unfurnished,Garden,207,5,3,3,2,2023,1,0,0,1,1,1,0,60,3.0,15.9,0.8,51900,64859,1.0,1.22,16610000,16379000
EG-013861,Giza - Haram,Penthouse,Good,Fully Finished,Furnished,Street,115,3,2,24,9,2016,0,1,0,0,1,1,1,0,3.0,2.5,8.1,53800,27900,1.0,1.22,4406000,3914000
EG-013862,Ain Sokhna,Apartment,Needs Renovation,Fully Finished,Unfurnished,Garden,276,5,4,24,2,2023,0,0,0,0,1,1,0,0,3.1,19.6,1.8,122800,91200,0.7,1.22,21448000,21496000
EG-013863,New Cairo - 5th Settlement,Apartment,New,Semi Finished,Unfurnished,Pool,85,3,2,6,0,2025,1,0,0,1,1,1,0,0,3.0,10.0,3.8,29600,61550,1.18,1.0,6415000,6173000
EG-013864,North Coast - New Alamein,Apartment,New,Semi Finished,Partially Furnished,Street,91,1,1,10,8,2017,0,0,0,1,1,1,0,0,3.0,3.9,0.2,56400,76150,1.18,1.0,8251000,8177000
EG-013865,North Coast - New Alamein,Apartment,Excellent,Fully Finished,Partially Furnished,Garden,178,5,4,21,11,2014,0,0,0,0,1,1,0,0,2.9,7.9,2.8,87300,76150,1.08,1.22,17906000,17860000
EG-013866,Mostakbal City,Apartment,Excellent,Semi Finished,Furnished,Street,198,4,3,3,6,2019,0,0,0,1,1,0,0,0,2.5,6.8,2.8,102400,22000,1.08,1.0,4846000,4704000
EG-013867,Heliopolis,Villa,Excellent,Fully Finished,Unfurnished,Street,119,2,1,12,14,2011,1,0,0,0,1,0,1,43,3.3,10.0,1.2,45300,46000,1.08,1.22,7377000,7213000
EG-013868,Maadi,Apartment,Good,Fully Finished,Unfurnished,Pool,82,1,1,11,3,2022,1,0,0,0,1,0,0,0,3.3,9.0,7.8,29300,26950,1.0,1.22,2860000,2696000
EG-013869,Heliopolis,Townhouse,Excellent,Fully Finished,Furnished,Pool,124,3,3,11,12,2013,1,0,0,0,1,1,1,63,3.4,7.5,0.5,29300,39100,1.08,1.22,6839000,6388000
EG-013870,New Administrative Capital,Villa,Needs Renovation,Fully Finished,Unfurnished,City,75,1,1,3,6,2019,0,1,0,0,1,1,0,288,2.9,10.8,3.4,18700,95000,0.7,1.22,6504000,6085000
EG-013871,Sheikh Zayed,Townhouse,Excellent,Fully Finished,Unfurnished,Street,62,1,1,5,4,2021,1,0,0,0,0,0,0,70,2.9,14.7,0.1,25600,61200,1.08,1.22,5071000,5000000
EG-013872,Shubra,Townhouse,Excellent,Fully Finished,Unfurnished,Sea/Lake,127,2,1,23,8,2017,2,0,1,1,0,1,0,60,2.9,2.6,1.0,27500,25500,1.08,1.22,4697000,4267000
EG-013873,New Mansoura,Apartment,Needs Renovation,Fully Finished,Unfurnished,City,154,4,3,19,0,2025,1,0,0,0,0,1,0,0,2.8,10.6,12.5,106800,14000,0.7,1.22,1886000,1841000
EG-013874,Giza - Haram,Apartment,Good,Semi Finished,Unfurnished,City,482,8,6,23,0,2025,0,0,1,1,0,1,0,0,3.3,1.0,2.6,149400,18000,1.0,1.0,8845000,8676000
EG-013875,Alexandria - Sporting,Apartment,Excellent,Fully Finished,Unfurnished,Garden,41,1,1,23,0,2025,0,0,0,0,1,1,1,0,2.7,17.2,11.4,15800,12000,1.08,1.22,855000,648000
EG-013876,Suez,Apartment,Good,Semi Finished,Unfurnished,Pool,162,3,2,14,8,2017,1,0,1,1,1,0,0,0,3.6,25.0,2.4,75000,10000,1.0,1.0,1754000,1620000
EG-013877,Hurghada,Villa,New,Fully Finished,Unfurnished,Garden,228,6,5,18,6,2019,1,0,0,1,1,1,1,80,3.0,21.6,5.3,83500,56400,1.18,1.22,18780000,18512000
EG-013878,Giza - Haram,Townhouse,Excellent,Core & Shell,Unfurnished,Garden,201,5,4,16,32,1993,1,0,0,1,1,1,0,123,3.0,0.8,12.8,47800,29750,1.08,0.78,4987000,5037000
EG-013879,6th of October City,Apartment,New,Fully Finished,Furnished,Sea/Lake,39,2,1,8,45,1980,1,0,0,1,1,1,0,0,3.2,17.5,3.4,10200,47000,1.18,1.22,2564000,2639000
EG-013880,New Mansoura,Apartment,Fair,Fully Finished,Partially Furnished,Garden,28,1,1,14,5,2020,1,0,0,0,1,1,1,0,2.5,17.4,0.5,16100,14000,0.87,1.22,726000,416000
EG-013881,Sharm El-Sheikh,Studio,Excellent,Semi Finished,Unfurnished,Street,245,6,4,15,1,2024,1,0,0,1,1,1,0,0,3.2,1.3,0.3,140800,27600,1.08,1.0,7459000,7303000
EG-013882,El Shorouk City,Studio,Excellent,Semi Finished,Partially Furnished,Street,135,2,1,8,6,2019,1,0,0,0,1,0,0,0,2.9,2.9,1.5,32000,17112,1.08,1.0,2617000,2495000
EG-013883,Dokki,Apartment,Needs Renovation,Core & Shell,Partially Furnished,Street,52,1,1,7,0,2025,1,0,0,0,1,1,0,0,2.6,49.5,13.6,29300,22000,0.7,0.78,583000,625000
EG-013884,Ain Sokhna,Apartment,Excellent,Fully Finished,Unfurnished,Garden,223,5,4,1,29,1996,0,0,0,1,1,0,0,0,3.1,11.9,3.7,59800,91200,1.08,1.22,26470000,26797000
EG-013885,Giza - Haram,Villa,Excellent,Fully Finished,Unfurnished,Street,158,3,2,8,4,2021,0,1,0,1,1,0,1,65,3.1,2.2,1.2,35400,35000,1.08,1.22,7783000,7286000
EG-013886,Hurghada,Apartment,Excellent,Fully Finished,Furnished,Sea/Lake,248,6,5,11,40,1985,1,0,0,0,1,0,1,0,2.7,3.6,1.8,120500,26500,1.08,1.22,8788000,8659000
EG-013887,New Cairo - 5th Settlement,Apartment,Needs Renovation,Fully Finished,Unfurnished,Garden,63,1,1,8,6,2019,1,1,0,1,1,1,0,0,3.0,20.3,13.8,38800,61550,0.7,1.22,3568000,3312000
EG-013888,El Shorouk City,Villa,New,Fully Finished,Unfurnished,Street,105,3,2,15,1,2024,0,0,1,1,1,1,0,42,3.0,2.2,0.4,25400,36000,1.18,1.22,5655000,5442000
EG-013889,Obour City,Apartment,New,Fully Finished,Unfurnished,Pool,89,1,1,4,0,2025,0,0,0,0,0,1,0,0,2.9,5.6,3.8,47500,18400,1.18,1.22,2495000,2357000
EG-013890,Luxor,Duplex,Fair,Fully Finished,Unfurnished,Street,118,3,2,15,3,2022,0,0,1,0,1,1,1,98,3.5,3.2,1.3,67700,11730,0.87,1.22,1830000,1469000
EG-013891,Nasr City,Apartment,Good,Fully Finished,Furnished,City,287,6,5,12,13,2012,2,0,0,1,1,0,0,0,3.0,12.5,1.1,182200,24450,1.0,1.22,8758000,8561000
EG-013892,Mansoura,Studio,Excellent,Semi Finished,Unfurnished,Street,117,2,2,8,20,2005,1,0,1,1,1,0,0,0,2.9,22.9,0.9,62700,11040,1.08,1.0,1289000,1395000
EG-013893,New Administrative Capital,Apartment,New,Fully Finished,Unfurnished,Street,119,3,2,22,12,2013,0,1,0,1,1,1,0,0,3.3,28.0,3.6,33400,60000,1.18,1.22,10362000,10279000
EG-013894,New Administrative Capital,Apartment,New,Semi Finished,Furnished,Pool,277,6,4,9,2,2023,0,0,0,1,1,1,0,0,3.4,39.6,5.8,186200,60000,1.18,1.0,19770000,19612000
EG-013895,6th of October City,Penthouse,Excellent,Fully Finished,Unfurnished,Garden,71,1,1,14,18,2007,1,0,0,1,1,0,0,0,2.8,16.1,6.0,39000,72850,1.08,1.22,6726000,6815000
EG-013896,6th of October City,Penthouse,Fair,Fully Finished,Unfurnished,Street,126,4,3,6,9,2016,2,0,0,0,1,0,0,0,3.4,3.6,1.4,49200,72850,0.87,1.22,9830000,9743000
EG-013897,Mansoura,Villa,Good,Semi Finished,Partially Furnished,City,193,4,2,21,4,2021,1,0,1,1,1,1,0,20,3.1,3.2,2.7,51700,24000,1.0,1.0,4897000,4632000
EG-013898,Shubra,Penthouse,Fair,Core & Shell,Furnished,Street,88,2,1,22,1,2024,0,0,1,1,1,0,0,0,2.8,9.6,1.9,45800,24800,0.87,0.78,1733000,1481000
EG-013899,Dokki,Apartment,New,Semi Finished,Unfurnished,Street,83,3,3,23,11,2014,1,1,0,0,0,0,0,0,3.1,6.6,2.5,55100,22000,1.18,1.0,2334000,2155000
EG-013900,Giza - Faisal,Apartment,New,Fully Finished,Partially Furnished,Garden,197,5,4,13,4,2021,1,0,0,0,1,0,0,0,2.9,5.3,8.1,90100,15000,1.18,1.22,4405000,4254000
EG-013901,Alexandria - Smouha,Apartment,Good,Fully Finished,Unfurnished,Garden,121,2,1,7,15,2010,1,0,0,0,1,0,1,0,2.9,2.3,10.4,48200,11000,1.0,1.22,1783000,1624000
EG-013902,New Cairo - 5th Settlement,Studio,Good,Fully Finished,Unfurnished,Sea/Lake,115,3,3,24,2,2023,1,0,0,0,1,1,0,0,3.0,6.8,4.8,63300,56626,1.0,1.22,8282000,7945000
EG-013903,El Shorouk City,Villa,Excellent,Core & Shell,Unfurnished,City,92,2,1,22,2,2023,1,1,0,1,1,0,0,223,2.5,2.4,1.0,50200,36000,1.08,0.78,3321000,2790000
EG-013904,Nasr City,Villa,Excellent,Core & Shell,Unfurnished,Garden,168,3,2,3,17,2008,1,0,0,0,1,1,0,44,2.9,4.8,0.4,56500,45200,1.08,0.78,6411000,6397000
EG-013905,Mostakbal City,Duplex,New,Semi Finished,Unfurnished,Garden,80,2,1,15,3,2022,1,0,0,0,1,1,1,56,3.0,1.2,6.3,34900,30359,1.18,1.0,3264000,2866000
EG-013906,Sharm El-Sheikh,Apartment,Excellent,Core & Shell,Unfurnished,Pool,70,1,1,4,4,2021,1,0,0,1,0,1,1,0,2.9,1.8,1.2,36400,30000,1.08,0.78,2152000,1769000
EG-013907,El Shorouk City,Townhouse,Excellent,Semi Finished,Unfurnished,Street,81,3,2,16,16,2009,1,1,1,1,1,1,0,71,3.1,2.3,1.1,43000,30600,1.08,1.0,3006000,2677000
EG-013908,Sheikh Zayed,Villa,Good,Fully Finished,Unfurnished,Street,109,2,2,17,8,2017,1,0,0,1,0,0,0,100,2.8,22.7,10.0,25000,72000,1.0,1.22,9634000,9575000
EG-013909,Sharm El-Sheikh,Townhouse,New,Semi Finished,Unfurnished,City,71,1,1,3,21,2004,1,0,1,0,1,0,0,64,2.9,0.4,0.1,35900,51000,1.18,1.0,4253000,4273000
EG-013910,New Mansoura,Apartment,Excellent,Fully Finished,Unfurnished,Garden,123,1,1,18,13,2012,0,0,0,0,1,0,1,0,3.0,1.5,7.5,47800,14000,1.08,1.22,2389000,2269000
EG-013911,New Cairo - 6th Settlement,Apartment,New,Semi Finished,Partially Furnished,Garden,179,3,2,21,14,2011,1,0,0,0,0,1,0,0,2.9,1.6,5.1,38900,55000,1.18,1.0,11726000,11617000
EG-013912,Obour City,Duplex,New,Fully Finished,Partially Furnished,City,109,3,2,17,3,2022,0,0,0,0,1,1,0,96,2.8,3.5,2.5,67100,25391,1.18,1.22,4144000,3984000
EG-013913,Giza - Faisal,Studio,Fair,Fully Finished,Unfurnished,Street,61,1,1,20,4,2021,0,0,0,1,1,0,1,0,3.0,0.6,2.1,18300,13800,0.87,1.22,1110000,893000
EG-013914,Mohandessin,Townhouse,New,Fully Finished,Unfurnished,Street,240,5,3,6,6,2019,1,0,1,1,1,0,0,53,3.0,1.3,2.4,94000,35700,1.18,1.22,12547000,12334000
EG-013915,Suez,Townhouse,Excellent,Fully Finished,Unfurnished,Street,92,3,2,23,1,2024,1,0,1,1,1,0,0,97,3.0,2.9,6.4,21700,17000,1.08,1.22,2336000,2061000
EG-013916,Suez,Duplex,Good,Core & Shell,Partially Furnished,Garden,117,3,2,17,3,2022,2,0,0,0,1,0,1,54,3.0,6.2,0.7,76300,13799,1.0,0.78,1756000,1259000
EG-013917,6th of October City,Studio,Excellent,Fully Finished,Furnished,Garden,78,1,1,2,2,2023,0,0,1,0,1,1,0,0,3.0,46.4,8.8,36200,43240,1.08,1.22,4500000,4444000
EG-013918,Alexandria - Miami,Townhouse,Good,Semi Finished,Furnished,Sea/Lake,181,3,2,18,5,2020,2,0,1,1,0,1,1,73,3.0,3.0,0.3,53700,22950,1.0,1.0,4958000,4154000
EG-013919,Badr City,Villa,New,Fully Finished,Furnished,Garden,50,2,1,0,7,2018,1,0,0,0,0,1,0,73,2.9,50.2,10.9,21200,22000,1.18,1.22,1641000,1584000
EG-013920,Sheikh Zayed,Apartment,Good,Semi Finished,Partially Furnished,Sea/Lake,125,4,3,7,1,2024,1,0,0,0,1,1,0,0,2.8,12.5,1.2,79100,49800,1.0,1.0,6612000,6225000
EG-013921,North Coast - New Alamein,Apartment,Excellent,Core & Shell,Unfurnished,Street,65,1,1,8,14,2011,2,0,1,1,0,0,1,0,3.1,9.6,5.9,27300,76150,1.08,0.78,4446000,4170000
EG-013922,Hurghada,Penthouse,Fair,Fully Finished,Unfurnished,Street,131,2,2,14,5,2020,1,0,0,1,1,1,0,0,3.1,1.7,1.0,80500,41075,0.87,1.22,5820000,5711000
EG-013923,Ain Sokhna,Townhouse,Excellent,Fully Finished,Unfurnished,Sea/Lake,145,3,2,6,7,2018,1,0,0,0,0,0,0,92,3.1,2.9,9.5,59400,93500,1.08,1.22,18135000,17863000
EG-013924,New Cairo - 5th Settlement,Studio,Excellent,Fully Finished,Unfurnished,Pool,169,4,3,2,0,2025,1,0,0,0,0,1,1,0,2.7,23.9,1.4,94600,56626,1.08,1.22,12946000,12609000
EG-013925,New Cairo - 6th Settlement,Apartment,Needs Renovation,Fully Finished,Unfurnished,Street,118,2,2,15,8,2017,0,0,0,1,1,1,0,0,3.1,28.8,7.8,33200,55000,0.7,1.22,5389000,5542000
EG-013926,North Coast - New Alamein,Villa,Good,Fully Finished,Unfurnished,Street,429,8,6,4,12,2013,2,1,0,1,1,0,1,42,3.2,2.8,1.9,227700,90000,1.0,1.22,47657000,47104000
EG-013927,Sheikh Zayed,Penthouse,Fair,Fully Finished,Unfurnished,City,247,6,4,24,19,2006,1,0,1,1,1,0,0,0,3.2,9.8,5.9,77600,77190,0.87,1.22,20063000,20237000
EG-013928,Alexandria - Sporting,Penthouse,Excellent,Fully Finished,Unfurnished,Sea/Lake,245,6,5,19,1,2024,1,1,1,1,1,0,1,0,3.2,13.5,15.3,65200,18600,1.08,1.22,6728000,6004000
EG-013929,Maadi,Apartment,Needs Renovation,Fully Finished,Furnished,Pool,56,1,1,17,28,1997,2,1,1,1,1,1,1,0,2.8,8.9,2.4,12000,26950,0.7,1.22,1892000,1289000
EG-013930,Suez,Villa,Excellent,Fully Finished,Unfurnished,City,83,1,1,3,5,2020,2,0,0,1,0,1,0,20,2.8,17.7,6.8,53600,20000,1.08,1.22,2290000,2187000
EG-013931,New Cairo - 5th Settlement,Penthouse,Excellent,Fully Finished,Unfurnished,City,124,1,1,8,1,2024,1,0,0,1,1,1,1,0,2.8,0.5,1.5,75400,95402,1.08,1.22,15941000,15587000
EG-013932,Maadi,Apartment,Excellent,Fully Finished,Unfurnished,City,189,3,2,21,12,2013,1,0,1,0,1,1,0,0,3.1,8.5,12.6,93200,26950,1.08,1.22,6702000,6711000
EG-013933,Dokki,Studio,Good,Semi Finished,Unfurnished,Sea/Lake,72,2,1,4,2,2023,2,0,0,0,0,1,0,0,3.1,6.1,3.5,22100,20240,1.0,1.0,1815000,1457000
EG-013934,Sharm El-Sheikh,Penthouse,Good,Fully Finished,Furnished,Garden,176,4,3,7,3,2022,1,0,1,0,1,0,0,0,2.8,18.9,2.4,100700,46500,1.0,1.22,10275000,9984000
EG-013935,Ain Sokhna,Townhouse,Fair,Fully Finished,Unfurnished,Pool,156,3,2,16,0,2025,0,0,0,1,1,1,0,38,2.8,4.8,1.4,103400,93500,0.87,1.22,15747000,15482000
EG-013936,New Cairo - 5th Settlement,Apartment,Excellent,Fully Finished,Unfurnished,Garden,222,5,4,12,6,2019,0,0,0,1,1,0,0,0,2.9,1.8,0.9,139400,61550,1.08,1.22,18133000,18004000
EG-013937,Heliopolis,Studio,Good,Semi Finished,Furnished,Garden,152,4,3,7,11,2014,1,0,0,1,1,0,1,0,2.7,10.1,13.9,33600,23000,1.0,1.0,3833000,3496000
EG-013938,Zamalek,Studio,Excellent,Fully Finished,Unfurnished,Street,263,5,3,3,3,2022,1,1,0,1,1,0,1,0,3.0,9.3,5.3,137100,46000,1.08,1.22,16398000,15940000
EG-013939,Alexandria - Sporting,Apartment,New,Core & Shell,Unfurnished,Garden,213,5,4,0,2,2023,1,1,0,1,0,1,0,0,3.0,5.4,0.4,144300,12000,1.18,0.78,2749000,2353000
EG-013940,Alexandria - Montaza,Apartment,Excellent,Fully Finished,Unfurnished,Street,73,1,1,20,2,2023,1,0,1,1,0,0,1,0,2.7,3.6,3.8,42400,7950,1.08,1.22,1098000,765000
EG-013941,North Coast - New Alamein,Apartment,Needs Renovation,Fully Finished,Partially Furnished,Pool,84,2,2,4,1,2024,0,1,0,1,1,0,0,0,3.0,1.7,3.9,31000,76150,0.7,1.22,5921000,5463000
EG-013942,Giza - Faisal,Apartment,Fair,Fully Finished,Unfurnished,Street,99,2,1,2,1,2024,1,0,1,1,1,0,1,0,3.1,2.6,1.4,30900,15000,0.87,1.22,1974000,1576000
EG-013943,Giza - Faisal,Villa,Needs Renovation,Semi Finished,Unfurnished,Sea/Lake,111,2,2,9,8,2017,0,1,0,1,1,0,0,26,2.5,13.6,5.3,41500,28000,0.7,1.0,2541000,2176000
EG-013944,Maadi,Townhouse,Excellent,Fully Finished,Partially Furnished,Street,70,1,1,8,2,2023,1,0,0,1,0,0,0,34,2.8,4.1,11.0,30600,38420,1.08,1.22,3706000,3544000
EG-013945,Aswan,Penthouse,Good,Semi Finished,Unfurnished,Street,161,3,2,14,0,2025,1,0,1,1,1,0,0,0,3.2,44.6,3.2,40900,12400,1.0,1.0,2027000,1996000
EG-013946,Sheikh Zayed,Studio,New,Semi Finished,Furnished,Garden,47,2,1,21,23,2002,1,0,0,1,1,1,0,0,3.0,1.4,3.6,12200,45816,1.18,1.0,2662000,2541000
EG-013947,North Coast - New Alamein,Apartment,Excellent,Fully Finished,Furnished,Sea/Lake,258,6,5,17,15,2010,2,0,1,0,1,0,0,0,2.7,33.0,1.7,170400,76150,1.08,1.22,26038000,25886000
EG-013948,Sheikh Zayed,Apartment,New,Fully Finished,Unfurnished,Street,213,4,3,22,11,2014,0,0,1,1,1,0,1,0,2.6,13.1,1.8,144200,49800,1.18,1.22,15495000,15270000
EG-013949,Mohandessin,Apartment,Excellent,Semi Finished,Unfurnished,Street,196,5,4,6,16,2009,2,0,0,0,1,1,0,0,2.9,2.2,1.0,48900,23000,1.08,1.0,4899000,4869000
EG-013950,Sheikh Zayed,Villa,Excellent,Core & Shell,Unfurnished,Garden,151,4,3,7,22,2003,0,0,1,1,1,1,0,104,2.9,23.8,1.6,93300,72000,1.08,0.78,9063000,9159000
EG-013951,Ain Sokhna,Apartment,Fair,Semi Finished,Unfurnished,Pool,133,3,2,14,21,2004,2,0,1,0,1,0,0,0,3.2,5.8,2.4,49100,91200,0.87,1.0,10674000,10553000
EG-013952,New Cairo - 5th Settlement,Apartment,New,Core & Shell,Furnished,Street,81,2,2,3,2,2023,0,0,0,1,1,0,0,0,3.2,1.0,23.5,41300,61550,1.18,0.78,4741000,4589000
EG-013953,Alexandria - Sporting,Studio,Good,Fully Finished,Unfurnished,Garden,103,2,2,6,0,2025,1,0,1,1,1,1,1,0,2.8,15.4,7.6,26000,11040,1.0,1.22,1787000,1387000
EG-013954,Tanta,Apartment,Excellent,Core & Shell,Unfurnished,Garden,112,2,2,17,0,2025,0,0,1,1,1,1,0,0,3.1,36.0,8.8,65800,9000,1.08,0.78,889000,849000
EG-013955,New Administrative Capital,Townhouse,Excellent,Semi Finished,Unfurnished,Garden,305,6,5,18,2,2023,2,0,1,1,0,0,1,95,3.1,15.7,1.1,186000,80750,1.08,1.0,26929000,26599000
EG-013956,Badr City,Duplex,Excellent,Fully Finished,Unfurnished,Street,121,3,2,19,0,2025,0,0,1,1,1,0,1,136,3.1,5.5,5.7,62400,13040,1.08,1.22,2485000,2079000
EG-013957,6th of October City,Apartment,Good,Semi Finished,Unfurnished,Garden,78,2,2,2,2,2023,1,1,0,1,1,1,1,0,2.9,17.3,4.5,54600,47000,1.0,1.0,4196000,3666000
EG-013958,El Shorouk City,Studio,New,Fully Finished,Partially Furnished,Street,131,3,2,12,4,2021,1,0,0,1,1,1,0,0,3.0,1.0,7.1,45900,17112,1.18,1.22,3405000,3227000
EG-013959,6th of October City,Apartment,Good,Semi Finished,Furnished,City,205,4,3,21,4,2021,1,0,1,1,1,0,0,0,2.7,2.0,0.7,97700,47000,1.0,1.0,9963000,9635000
EG-013960,Tanta,Duplex,New,Semi Finished,Furnished,City,81,2,1,16,6,2019,1,0,0,1,0,0,0,51,3.1,4.2,3.7,41000,12419,1.18,1.0,1424000,1187000
EG-013961,Zamalek,Apartment,Fair,Semi Finished,Partially Furnished,Garden,137,4,3,22,11,2014,0,0,1,0,0,0,1,0,2.6,44.7,4.6,29600,50000,0.87,1.0,5990000,5960000
EG-013962,Suez,Apartment,Good,Semi Finished,Unfurnished,Street,197,5,4,21,5,2020,1,0,1,0,1,0,1,0,2.9,6.9,4.1,39500,10000,1.0,1.0,2256000,1970000
EG-013963,Nasr City,Apartment,New,Fully Finished,Unfurnished,Street,138,2,2,8,17,2008,1,0,0,1,1,1,0,0,2.8,3.7,0.5,94100,24450,1.18,1.22,4866000,4857000
EG-013964,Maadi,Apartment,Good,Fully Finished,Unfurnished,Street,101,1,1,5,8,2017,0,0,1,1,1,1,0,0,2.8,13.0,4.5,28500,26950,1.0,1.22,3307000,3321000
EG-013965,New Administrative Capital,Townhouse,Needs Renovation,Fully Finished,Partially Furnished,Garden,279,7,5,21,27,1998,1,1,0,1,0,1,1,93,2.8,15.3,1.4,165700,80750,0.7,1.22,19536000,19240000
EG-013966,Giza - Haram,Apartment,New,Fully Finished,Furnished,City,134,3,2,19,1,2024,1,0,1,0,0,1,0,0,3.0,4.9,0.6,57600,18000,1.18,1.22,3811000,3472000
EG-013967,New Administrative Capital,Townhouse,Excellent,Fully Finished,Unfurnished,Street,32,1,1,24,3,2022,0,0,0,0,0,0,0,165,2.9,21.2,11.2,17800,80750,1.08,1.22,3410000,3405000
EG-013968,Nasr City,Apartment,New,Fully Finished,Unfurnished,Sea/Lake,110,3,2,20,10,2015,1,0,0,1,1,1,0,0,2.5,18.7,4.0,50700,24450,1.18,1.22,4047000,3872000
EG-013969,New Cairo - 6th Settlement,Duplex,Fair,Fully Finished,Unfurnished,Pool,226,6,4,9,1,2024,1,0,0,1,1,0,1,46,2.8,8.8,5.3,154200,75900,0.87,1.22,18534000,18207000
EG-013970,Mansoura,Villa,New,Fully Finished,Unfurnished,Sea/Lake,167,5,4,11,13,2012,1,0,1,0,1,1,1,126,2.7,23.8,2.4,103100,24000,1.18,1.22,6180000,5770000
EG-013971,Hurghada,Apartment,New,Semi Finished,Furnished,Sea/Lake,60,2,1,9,0,2025,0,0,0,1,1,0,0,0,3.0,4.6,1.8,32600,26500,1.18,1.0,2315000,1876000
